concept_id,concept_name,table
133384,Burn any degree involving less than 10 percent of body surface,condition_occurrence
133419,Overlapping malignant melanoma of skin,condition_occurrence
133420,Primary malignant neoplasm of endocrine gland,condition_occurrence
133424,Primary malignant neoplasm of thyroid gland,condition_occurrence
133436,Thyrotoxic crisis,condition_occurrence
133438,Chronic lymphoid leukemia in remission,condition_occurrence
133444,Thyroiditis,condition_occurrence
133468,Disorder of extremity,condition_occurrence
133547,Pyoderma,condition_occurrence
133566,Necrotizing fasciitis,condition_occurrence
133573,Acute osteomyelitis of shoulder region,condition_occurrence
133594,Bacterial sepsis of newborn,condition_occurrence
133628,"Late effect of open wound of head, neck and trunk",condition_occurrence
133637,Partial thickness burn of lower limb,condition_occurrence
133655,Burn of forearm,condition_occurrence
133665,"Burn involving 40-49 percent of body surface, with 20-29 percent of body surface with full thickness burn",condition_occurrence
133685,Salmonella infection,condition_occurrence
133711,Overlapping malignant neoplasm of female breast,condition_occurrence
133713,Malignant melanoma of skin of face,condition_occurrence
133725,Carcinoma in situ of skin of lip,condition_occurrence
133726,Carcinoma in situ of skin of face,condition_occurrence
133729,Hyperparathyroidism,condition_occurrence
133737,Acute thyroiditis,condition_occurrence
133794,Chronic gingivitis,condition_occurrence
133803,Periapical abscess with sinus tract,condition_occurrence
133810,Hyperparathyroidism due to renal insufficiency,condition_occurrence
133834,Atopic dermatitis,condition_occurrence
133848,Slipped upper femoral epiphysis,condition_occurrence
133853,Osteomyelitis of ankle AND/OR foot,condition_occurrence
133857,Acquired deformity of limb,condition_occurrence
133859,Preauricular cyst,condition_occurrence
133861,Cleft lip,condition_occurrence
133890,Open fracture of sternal end of clavicle,condition_occurrence
133914,Epidermal burn of thumb,condition_occurrence
133924,Full thickness burn of scalp,condition_occurrence
133926,Partial thickness burn of upper arm,condition_occurrence
133956,Septicemia due to enterococcus,condition_occurrence
133969,Primary malignant neoplasm of vermilion border of lip,condition_occurrence
133974,Overlapping malignant neoplasm of skin,condition_occurrence
134057,Disorder of cardiovascular system,condition_occurrence
134118,Atrophic condition of skin,condition_occurrence
134137,Osteomyelitis of multiple sites,condition_occurrence
134141,Chronic osteomyelitis of lower leg,condition_occurrence
134144,Cleft palate with cleft lip,condition_occurrence
134159,Precordial pain,condition_occurrence
134214,Epidermal burn of wrist,condition_occurrence
134222,Injury of forearm,condition_occurrence
134243,Partial thickness burn of knee,condition_occurrence
134248,Partial thickness burn of thumb,condition_occurrence
134290,Primary malignant neoplasm of palate,condition_occurrence
134295,Primary malignant neoplasm of spinal meninges,condition_occurrence
134304,Benign neoplasm of parathyroid gland,condition_occurrence
134305,Acute lymphoid leukemia,condition_occurrence
134308,Carcinoma in situ of skin of lower limb,condition_occurrence
134315,Myelophthisis,condition_occurrence
134324,Lipodystrophy,condition_occurrence
134380,Erythromelalgia,condition_occurrence
134386,Gingival recession,condition_occurrence
134398,Periodontal disease,condition_occurrence
134404,Anal spasm,condition_occurrence
134438,Contact dermatitis,condition_occurrence
134441,Chronic ulcer of skin,condition_occurrence
134442,Systemic sclerosis,condition_occurrence
134452,Olecranon bursitis,condition_occurrence
134453,Bursitis,condition_occurrence
134454,Chronic osteomyelitis of forearm,condition_occurrence
134460,Plantar fascial fibromatosis,condition_occurrence
134461,Tietze's disease,condition_occurrence
134521,Partial thickness burn of scalp,condition_occurrence
134534,Full thickness burn of forearm,condition_occurrence
134569,Primate erythroparvovirus 1 infection,condition_occurrence
134579,Primary malignant neoplasm of buccal mucosa,condition_occurrence
134596,Lymphoid leukemia in remission,condition_occurrence
134603,Chronic myeloid leukemia,condition_occurrence
134604,Benign neoplasm of lacrimal gland,condition_occurrence
134608,Toxic multinodular goiter with thyrotoxic crisis,condition_occurrence
134618,Toxic diffuse goiter with thyrotoxic crisis,condition_occurrence
134661,Chronic sphenoidal sinusitis,condition_occurrence
134668,Chronic maxillary sinusitis,condition_occurrence
134681,Diffuse spasm of esophagus,condition_occurrence
134718,Hirsutism,condition_occurrence
134732,Acquired forearm deformity,condition_occurrence
134734,Compartment syndrome,condition_occurrence
134735,Chronic osteomyelitis,condition_occurrence
134736,Backache,condition_occurrence
134738,Acute osteomyelitis of multiple sites,condition_occurrence
134741,Congenital anomaly of limb,condition_occurrence
134743,Congenital ichthyosis of skin,condition_occurrence
134746,Finger clubbing,condition_occurrence
134765,Cachexia,condition_occurrence
134851,Tuberculosis of intrathoracic lymph nodes,condition_occurrence
134865,Tinea nigra,condition_occurrence
134870,Pityriasis versicolor,condition_occurrence
134879,Mycosis fungoides of intrathoracic lymph nodes,condition_occurrence
134898,Non-toxic uninodular goiter,condition_occurrence
135029,Peeling of skin,condition_occurrence
135032,Dermatitis due to substances taken internally,condition_occurrence
135061,Congenital anomaly of musculoskeletal system,condition_occurrence
135204,Mycosis fungoides of extranodal AND/OR solid organ site,condition_occurrence
135208,Benign neoplasm of lip,condition_occurrence
135214,Polycythemia vera,condition_occurrence
135287,Non-neoplastic nevus,condition_occurrence
135303,Cyst of oral soft tissue,condition_occurrence
135333,Pressure ulcer,condition_occurrence
135338,Pemphigus,condition_occurrence
135340,Pressure ulcer stage 3,condition_occurrence
135349,Compartment syndrome of upper limb,condition_occurrence
135350,Acute osteomyelitis of ankle and/or foot,condition_occurrence
135414,Epidermal burn of knee,condition_occurrence
135424,Foreign body in mouth,condition_occurrence
135473,Dermatophytosis,condition_occurrence
135489,Primary malignant neoplasm of male breast,condition_occurrence
135491,Primary malignant neoplasm of spinal cord,condition_occurrence
135496,Acute leukemia in remission,condition_occurrence
135526,Spinal cord disease,condition_occurrence
135611,Furuncle of hand,condition_occurrence
135618,Pruritic rash,condition_occurrence
135695,Partial thickness burn of chin,condition_occurrence
135699,Burn any degree involving 10-19 percent of body surface,condition_occurrence
135700,Burn any degree involving 30-39 percent of body surface,condition_occurrence
135710,"Burn involving 30-39 percent of body surface, with 20-29 percent of body surface with full thickness burn",condition_occurrence
135750,Primary malignant neoplasm of floor of mouth,condition_occurrence
135759,S+¬zary's disease of extranodal AND/OR solid organ site,condition_occurrence
135762,Acute myeloid leukemia in remission,condition_occurrence
135764,Mycosis fungoides of lymph nodes of multiple sites,condition_occurrence
135766,Leukemia in remission,condition_occurrence
135767,Benign neoplasm of spinal meninges,condition_occurrence
135777,Neoplasm of uncertain behavior of skin,condition_occurrence
135778,Toxic multinodular goiter,condition_occurrence
135852,Teething syndrome,condition_occurrence
135858,Disorder of lip,condition_occurrence
135893,Pressure ulcer of heel,condition_occurrence
135895,Variation in hair color,condition_occurrence
135923,Cleft palate,condition_occurrence
135930,Musculoskeletal finding,condition_occurrence
135939,Closed fracture of sternal end of clavicle,condition_occurrence
135984,"Burn involving 20-29 percent of body surface, with 20-29 percent of body surface with full thickness burn",condition_occurrence
136057,Benign neoplasm of skin of trunk,condition_occurrence
136198,Cervical spondylosis with myelopathy,condition_occurrence
136205,Chronic osteomyelitis of upper arm,condition_occurrence
136354,Secondary malignant neoplasm of skin,condition_occurrence
136368,Non-toxic multinodular goiter,condition_occurrence
136496,Cellulitis and abscess of face,condition_occurrence
136497,Scar conditions and fibrosis of skin,condition_occurrence
136516,Congenital pes planus,condition_occurrence
136566,Epidermal burn of lip,condition_occurrence
136580,Dehiscence of surgical wound,condition_occurrence
136596,Epidermal burn of palm,condition_occurrence
136599,"Burn involving 40-49 percent of body surface, with 40-49 percent of body surface with full thickness burn",condition_occurrence
136639,Primary malignant neoplasm of sphenoidal sinus,condition_occurrence
136655,"Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes",condition_occurrence
136773,Rosacea,condition_occurrence
136774,Pityriasis rubra pilaris,condition_occurrence
136779,Disorder of forearm,condition_occurrence
136788,Spinal stenosis of lumbar region,condition_occurrence
136834,Closed intertrochanteric fracture,condition_occurrence
136853,Partial thickness burn of trunk,condition_occurrence
136854,Partial thickness burn of shoulder,condition_occurrence
136865,Injury of radial nerve,condition_occurrence
136871,Burn any degree involving 20-29 percent of body surface,condition_occurrence
136915,Primary malignant neoplasm of skin of lip,condition_occurrence
136917,Primary malignant neoplasm of skin of face,condition_occurrence
136928,"Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes",condition_occurrence
136934,Primary hyperparathyroidism,condition_occurrence
136937,Benign neoplasm of endocrine gland,condition_occurrence
136949,Refractory anemia with excess blasts,condition_occurrence
136950,Myelodysplastic syndrome with isolated del(5q),condition_occurrence
136960,Vascular myelopathy,condition_occurrence
137005,Tracheostomy complication,condition_occurrence
137016,Retained dental root,condition_occurrence
137053,Seborrheic dermatitis,condition_occurrence
137054,Skin striae,condition_occurrence
137077,Chronic osteomyelitis of ankle and/or foot,condition_occurrence
137111,"Closed fracture scapula, coracoid",condition_occurrence
137207,Lepromatous leprosy,condition_occurrence
137212,Cardiovascular syphilis,condition_occurrence
137275,Disorder of muscle,condition_occurrence
137322,Oral submucosal fibrosis,condition_occurrence
137345,Pressure ulcer stage 4,condition_occurrence
137350,Radiation dermatitis,condition_occurrence
137351,Epidermoid cyst of skin,condition_occurrence
137436,Epidermal burn of nose,condition_occurrence
137519,Thyrotoxicosis from ectopic thyroid nodule with crisis,condition_occurrence
137520,Chronic thyroiditis,condition_occurrence
137548,Cervical radiculopathy,condition_occurrence
137626,Seborrheic dermatitis of scalp,condition_occurrence
137627,Prickly heat,condition_occurrence
137648,Osteomyelitis of hand,condition_occurrence
137682,Skin sensation disturbance,condition_occurrence
137729,Burn of back,condition_occurrence
137735,Partial thickness burn of forearm,condition_occurrence
137785,Verruca plantaris,condition_occurrence
137792,Eczema herpeticum,condition_occurrence
137800,Primary malignant neoplasm of maxillary sinus,condition_occurrence
137809,Primary malignant neoplasm of female breast,condition_occurrence
137813,Benign neoplasm of mouth region,condition_occurrence
137820,Postoperative hypothyroidism,condition_occurrence
137829,Aplastic anemia,condition_occurrence
137856,Atypical facial pain,condition_occurrence
137858,Thoracic radiculopathy,condition_occurrence
137900,Acute sphenoidal sinusitis,condition_occurrence
137909,Disorder of periapical tissues of tooth,condition_occurrence
137944,Bullous dermatosis,condition_occurrence
137945,Pressure ulcer stage 2,condition_occurrence
137964,Chronic osteomyelitis of multiple sites,condition_occurrence
137977,Jaundice,condition_occurrence
